location_PK,DIVISION,LONG_WGS84,LAT_WGS84
18592,D32,-79.4166027820097,43.7399985825146
18593,D32,-79.4024653862117,43.7706424894306
18594,D43,-79.1435534893269,43.7959218528498
18595,D55,-79.3323539322067,43.6931900113907
18596,D23,-79.5278081601,43.6981438748538
18597,D55,-79.3541419074074,43.6875780873157
18598,D32,-79.4445918125386,43.7842627879142
18599,D55,-79.29423535738,43.6909526225382
18600,D33,-79.374469721005,43.7708836949576
18601,D22,-79.4998888095809,43.6303236366112
18602,D22,-79.5089340944316,43.6505026736926
18603,D22,-79.5558208897024,43.633361213941
18604,D43,-79.1628943209519,43.7905701799434
18605,D55,-79.3021997639895,43.7237202568702
18606,D11,-79.4329451223503,43.653604502113
18607,D22,-79.5496691957573,43.5970440783553
18608,D42,-79.3015736022836,43.8053378409129
18609,D12,-79.5123029413999,43.7086972451736
18610,D32,-79.422136627723,43.7871570029204
18611,D55,-79.3389279232021,43.6878924034107
18612,D23,-79.5727128763696,43.6864869418721
18613,D32,-79.4161712597384,43.7733114939554
18614,D41,-79.2946609980088,43.74858304231
18615,D42,-79.3093971977724,43.8105314533579
18616,D12,-79.4749274980176,43.6845390039202
18617,D13,-79.4257675070258,43.69855157474
18618,D42,-79.2660840367636,43.8146992904307
18619,D55,-79.2990037581648,43.7018478027459
18620,D55,-79.3516032033488,43.6840152781654
18621,D53,-79.3386322261387,43.7086840780775
18622,D22,-79.517384192521,43.6553126609789
18623,D32,-79.3946992132475,43.765095488106
18624,D31,-79.578337529275,43.7592089094121
18625,D33,-79.3762925082198,43.7798459994879
18626,D22,-79.5347036939219,43.6488186792206
18627,D22,-79.5352268936268,43.6475527709859
18628,D55,-79.3073245491151,43.6923358161089
18629,D22,-79.507836998393,43.6442306530124
18630,D22,-79.5070923979635,43.6452563598392
18631,D22,-79.5111673984965,43.6439229395065
18632,D43,-79.1350049939637,43.7969262506913
18633,D22,-79.5075890984458,43.6442274539406
18634,D55,-79.312445049664,43.7149052696287
18635,D33,-79.31396956066,43.7369753310431
18636,D13,-79.4134191405677,43.68420742564
18637,D41,-79.2928395702138,43.7143416818676
18638,D51,-79.3583905611425,43.6555493946531
18639,D55,-79.3470569099082,43.6847614863352
18640,D55,-79.2917835591013,43.6912131230081
18641,D55,-79.300971560331,43.7139299773761
18642,D33,-79.3507933034895,43.7318152119303
18643,D33,-79.3446355403091,43.7479868086769
18644,D31,-79.4961170041758,43.7773697734058
18645,D12,-79.514583139835,43.7081672447633
18646,D55,-79.3190553430538,43.7085986829369
18647,D33,-79.3743049196379,43.7646688929582
18648,D55,-79.3514798179318,43.6962413997203
18649,D22,-79.5283627998061,43.6365154515883
18650,D22,-79.5763892303822,43.6668314784739
18651,D42,-79.2919802054971,43.7952001995764
18652,D55,-79.3551551115825,43.6902564956171
18653,D55,-79.304148257384,43.7132230771375
18654,D13,-79.4327292926762,43.7037554647842
18655,D43,-79.1535699450661,43.7904177711087
18656,D55,-79.3045163559641,43.7072665897388
18657,D22,-79.5444126887813,43.645287429987
18658,D41,-79.2678292710348,43.6853872439287
18659,D55,-79.3278508293856,43.684210408409
18660,D42,-79.2053360775293,43.8066662936621
18661,D41,-79.3008731704635,43.7309472472639
18662,D32,-79.4654294617938,43.7375850534666
18663,D33,-79.337461261022,43.7683843171721
18664,D33,-79.3201964683108,43.7588023213284
18665,D55,-79.3311466271692,43.6852670058442
18666,D22,-79.5017989622638,43.5953365662632
18667,D55,-79.3396644095931,43.6787371771829
18668,D13,-79.4619448367395,43.7119076542567
18669,D23,-79.5527666233263,43.7149154238758
18670,D33,-79.3704954986055,43.7445998935347
18671,D23,-79.5926154972594,43.716620788969
18672,D12,-79.4950614625613,43.6965260671087
18673,D33,-79.353283648283,43.7738046098648
18674,D31,-79.4905535888174,43.7427014172244
18675,D41,-79.2923282643365,43.7003363102193
18676,D22,-79.504743397983,43.6469814749661
18677,D53,-79.4074763413525,43.6758666211638
18678,D13,-79.4158110316636,43.6899224065257
18679,D32,-79.3996245119351,43.7508297879933
18680,D32,-79.4042550462084,43.7329807764582
18681,D55,-79.3155652435238,43.6945014113441
18682,D33,-79.3321202644983,43.7763949203284
18683,D41,-79.2925038701149,43.7135279837188
18684,D53,-79.369781394068,43.7060668619402
18685,D33,-79.3428131082099,43.8048444259312
18686,D55,-79.3148122434699,43.690375618034
18687,D31,-79.4968115970812,43.7712281657822
18688,D22,-79.4948063246268,43.6164720129883
18689,D55,-79.3216173393643,43.6955178091865
18690,D14,-79.4140526286478,43.6423645844051
18691,D43,-79.1344156638754,43.7873904631893
18692,D55,-79.3066247549179,43.7083791867993
18693,D42,-79.2227095004603,43.8223825836532
18694,D55,-79.3333901315159,43.6929620115042
18695,D32,-79.4445725222134,43.7572496884348
18696,D55,-79.3569494979876,43.6839328708847
18697,D55,-79.3115152457717,43.6906870181457
18698,D32,-79.4038876111693,43.760454088106
18699,D42,-79.2733451232126,43.7922729805546
18700,D55,-79.3240695377296,43.6925736150749
18701,D23,-79.5524514883444,43.7425954769771
18702,D12,-79.4782451063044,43.6769839259923
18703,D23,-79.5909563679553,43.7489242700511
18704,D55,-79.3142582381737,43.6796631169852
18705,D43,-79.2254716476378,43.7228052974335
18706,D23,-79.5629298785525,43.7318330619908
18707,D33,-79.3590742330081,43.7908325358234
18708,D53,-79.3661304983838,43.7103935616158
18709,D43,-79.240020831126,43.7211753947571
18710,D22,-79.5124923026981,43.6389700175359
18711,D33,-79.383377985291,43.7439952870887
18712,D55,-79.3471977209457,43.6938325049924
18713,D32,-79.393877372805,43.7404400824038
18714,D33,-79.3883820864538,43.7815012988479
18715,D32,-79.4257260620947,43.7606470796914
18716,D23,-79.5900348689279,43.7492058713862
18717,D43,-79.2340894417579,43.7248565918259
18718,D55,-79.3031425574977,43.7095944853827
18719,D33,-79.3715666169515,43.7875115186954
18720,D53,-79.4179114163619,43.7060204785348
18721,D32,-79.4329744178783,43.738769964424
18722,D55,-79.3409048826913,43.661149917098
18723,D13,-79.4263954195894,43.6870958994401
18724,D43,-79.2295617642619,43.737364784899
18725,D22,-79.5743947005444,43.6588658415809
18726,D43,-79.1829596804347,43.7947158943786
18727,D55,-79.306131948984,43.689557520951
18728,D53,-79.4084346279448,43.7229140730932
18729,D53,-79.3796586808862,43.7018568522865
18730,D31,-79.5294539003671,43.7485834783865
18731,D22,-79.5597589842087,43.6377624130766
18732,D23,-79.5209444637809,43.6961643750986
18733,D11,-79.48606351366,43.6507154456226
18734,D43,-79.1650192178545,43.7697819003936
18735,D51,-79.3634930591004,43.6592716983754
18736,D22,-79.5503852089913,43.6059000953027
18737,D31,-79.5224551107369,43.756358686954
18738,D55,-79.3060022585781,43.7224625568506
18739,D32,-79.3949190129157,43.765913688106
18740,D33,-79.3119255735451,43.746567727396
18741,D13,-79.4334277275319,43.6744515246685
18742,D42,-79.2823897186082,43.8243933440782
18743,D22,-79.5668438777047,43.6538954158394
18744,D22,-79.5055873996777,43.6423880545841
18745,D42,-79.2457481889947,43.8316578109215
18746,D12,-79.4979782998797,43.6731662277085
18747,D22,-79.5770034883025,43.6483029292845
18748,D55,-79.2916113580352,43.6876964277729
18749,D22,-79.5839749002345,43.6408452527949
18750,D41,-79.2511059176379,43.7205262954427
18751,D11,-79.4711648164384,43.6486568304454
18752,D32,-79.4464718599856,43.7305225500315
18753,D11,-79.4844330144028,43.6472507440702
18754,D55,-79.3371125290343,43.6961135046294
18755,D55,-79.289008061909,43.6928771224723
18756,D23,-79.5678020787187,43.6868119530267
18757,D41,-79.2810245097396,43.7424722578134
18758,D22,-79.5440601887583,43.6444816281418
18759,D55,-79.3330730317273,43.6950012075286
18760,D33,-79.3563211006879,43.7361205038827
18761,D32,-79.3976575104082,43.7520094875133
18762,D13,-79.421703214288,43.6977626821175
18763,D53,-79.366596600404,43.7020824746329
18764,D42,-79.2371176056861,43.8317133031083
18765,D55,-79.3313509273222,43.6856379061491
18766,D14,-79.3975196341587,43.6381614772652
18767,D43,-79.202952690964,43.745583893323
18768,D23,-79.5157786790564,43.6877508899344
18769,D33,-79.3674045903683,43.7401550956386
18770,D32,-79.4187546921607,43.7597854856555
18771,D22,-79.5018945044105,43.6357274488127
18772,D22,-79.5569499974763,43.6638504726804
18773,D22,-79.5218776871624,43.6667607856144
18774,D22,-79.4978652027681,43.63935337561
18775,D42,-79.2995050733914,43.7734441224452
18776,D22,-79.589672239441,43.6638401049745
18777,D43,-79.2287539429856,43.7214035982084
18778,D32,-79.4520661301521,43.7801928204789
18779,D41,-79.3072975705534,43.7693409197721
18780,D43,-79.237306730275,43.759814992648
18781,D33,-79.3481667081248,43.7344785090105
18782,D55,-79.3523379991403,43.6820304699688
18783,D22,-79.5726303820397,43.6456435172409
18784,D13,-79.4468271971406,43.6902529772731
18785,D55,-79.2906582600033,43.6916684231122
18786,D53,-79.3704606944337,43.7031062660269
18787,D55,-79.3027182638417,43.7246467546715
18788,D22,-79.5793421994391,43.6532731467535
18789,D32,-79.4569088346614,43.7568132302974
18790,D32,-79.4449405880869,43.7384741549771
18791,D53,-79.379026374707,43.7127810297794
18792,D32,-79.4493339892765,43.7421906584541
18793,D22,-79.5409914874665,43.6124604033678
18794,D22,-79.5301285896923,43.6600172411451
18795,D31,-79.5333700148831,43.7666743825633
18796,D23,-79.5430286236672,43.7113845181389
18797,D32,-79.4257556230373,43.7895234084831
18798,D55,-79.2993582609139,43.7109568842914
18799,D41,-79.3135269728282,43.7530047237781
18800,D53,-79.3697933981186,43.6961341784247
18801,D43,-79.2097130226654,43.7600148942934
18802,D53,-79.3895654525361,43.6770588221857
18803,D55,-79.2950852637176,43.7067507955522
18804,D32,-79.4392922677651,43.7893365463911
18805,D55,-79.3374920287813,43.6940572083409
18806,D22,-79.5153026963237,43.6471821373806
18807,D13,-79.4515448754206,43.6997831606342
18808,D55,-79.3255562342523,43.6880605140515
18809,D53,-79.4017282532725,43.6821071354234
18810,D22,-79.5111837178543,43.6261942736709
18811,D22,-79.5141449164463,43.6272502667888
18812,D32,-79.4133319353648,43.7870264002571
18813,D55,-79.3154129466962,43.711462276673
18814,D42,-79.306171291882,43.7920843832925
18815,D33,-79.3826654096261,43.750072189551
18816,D53,-79.4048649475698,43.6903910268941
18817,D55,-79.2983836634068,43.7145151778245
18818,D32,-79.4348136181393,43.7405860640465
18819,D41,-79.2815615838048,43.7173885841736
18820,D33,-79.3832506777066,43.8050704881961
18821,D33,-79.3098210584518,43.7308253411146
18822,D22,-79.5407989917197,43.6567844960222
18823,D43,-79.2182245914271,43.7715289125539
18824,D52,-79.3915106362136,43.6406839797816
18825,D22,-79.526635712193,43.6209380124596
18826,D13,-79.4570362730577,43.6992353615669
18827,D32,-79.4341420794795,43.7223256598755
18828,D13,-79.4371619974412,43.6952237714346
18829,D33,-79.356634620484,43.7464019001493
18830,D23,-79.568625878586,43.6866061501061
18831,D53,-79.4144542305837,43.6929222025527
18832,D22,-79.5495236942841,43.6583885657071
18833,D23,-79.5783937785928,43.7221763576196
18834,D41,-79.2989102773363,43.7349337451486
18835,D53,-79.3828509522204,43.6721864112901
18836,D12,-79.4657072126627,43.6761286281141
18837,D41,-79.2851740039397,43.7602359410603
18838,D53,-79.3998208383916,43.7136673888345
18839,D11,-79.4914618081955,43.6535118380792
18840,D31,-79.4925818133104,43.746983052188
18841,D52,-79.3876056388169,43.640851179822
18842,D32,-79.4534177804226,43.765586979856
18843,D43,-79.1580097352695,43.7918546748264
18844,D13,-79.4459417013356,43.6880901833357
18845,D55,-79.3058335549787,43.7069448899431
18846,D53,-79.427907796927,43.7114350649451
18847,D41,-79.2558611414221,43.7459805765575
18848,D22,-79.5807754964045,43.6468529439638
18849,D41,-79.2686579913321,43.7113487070928
18850,D55,-79.3215601361696,43.6855588161729
18851,D32,-79.4519521631147,43.7629952579462
18852,D12,-79.464746799513,43.6852939976314
18853,D51,-79.3700995504875,43.646232385336
18854,D55,-79.353515005509,43.6862396833957
18855,D11,-79.4885094093806,43.6469684297693
18856,D42,-79.2837229943418,43.773174238135
18857,D14,-79.3177639705154,43.7765172245315
18858,D32,-79.4658354456068,43.7318017497795
18859,D22,-79.5777390079678,43.6591078537639
18860,D23,-79.5517108169844,43.7126243064583
18861,D33,-79.338205827753,43.7382867131123
18862,D43,-79.2218929962994,43.7624933109726
18863,D42,-79.3188779701651,43.773623821824
18864,D13,-79.4319682268828,43.6709560207159
18865,D55,-79.3399345245827,43.6896358069058
18866,D53,-79.3796878742153,43.7115867309514
18867,D53,-79.3903916516579,43.7265520849212
18868,D11,-79.4762324185517,43.6485599449667
18869,D31,-79.5012384470517,43.7258064500037
18870,D53,-79.4059005306721,43.7123786837875
18871,D32,-79.4624344406314,43.7868707354351
18872,D32,-79.4484234521117,43.7298978501859
18873,D13,-79.4168337294757,43.690697402585
18874,D31,-79.5194084923224,43.739774753768
18875,D23,-79.5525766810866,43.6863499831711
18876,D53,-79.3809382728496,43.7102959311762
18877,D23,-79.5612781761137,43.7256176420705
18878,D22,-79.5373284917799,43.6413793353075
18879,D43,-79.212650530244,43.7594036962112
18880,D32,-79.4412963841053,43.7340974507034
18881,D53,-79.4125173264223,43.7018765918188
18882,D13,-79.4154869320279,43.6899902069736
18883,D41,-79.298788391312,43.7484465385013
18884,D43,-79.1356642400462,43.7768599756908
18885,D53,-79.3873362729955,43.6895311555375
18886,D32,-79.4539231571051,43.7617164535711
18887,D55,-79.3303647318402,43.6897485125784
18888,D22,-79.5031259347179,43.6148738717441
18889,D22,-79.5237571020485,43.6388082764874
18890,D11,-79.4795480172338,43.6479217459954
18891,D41,-79.2732430190175,43.7657161506675
18892,D22,-79.5156436007753,43.6408928117496
18893,D23,-79.5458789854772,43.6811147750558
18894,D32,-79.4553293607439,43.7891477431946
18895,D33,-79.373408819903,43.7676393935296
18896,D23,-79.5619845789946,43.6872611735595
18897,D43,-79.131614048288,43.7806974711554
18898,D55,-79.3313341327147,43.6914824145058
18899,D13,-79.4247080306827,43.6766594203074
18900,D22,-79.5194672004205,43.6411944994622
18901,D43,-79.1376178706836,43.7912263604208
18902,D43,-79.1346750652913,43.7880103626558
18903,D41,-79.2976461669748,43.7196862682581
18904,D31,-79.5063168449478,43.7230405464395
18905,D23,-79.5683292748,43.7209702455042
18906,D14,-79.4064610391187,43.6700616140969
18907,D22,-79.5774992927004,43.6518627362409
18908,D52,-79.3552777575909,43.6323005714043
18909,D13,-79.4464097627555,43.7075309563903
18910,D31,-79.4975084995289,43.7728627690429
18911,D55,-79.3330654317323,43.6930383114569
18912,D32,-79.4226013250316,43.7883084045711
18913,D53,-79.3813655754382,43.7057616405113
18914,D22,-79.5542221433228,43.6026193896091
18915,D13,-79.4470974556618,43.7092284559341
18916,D55,-79.318450842647,43.7044750912718
18917,D13,-79.4495927640159,43.7047351572502
18918,D41,-79.2609126512515,43.7602260675515
18919,D12,-79.465117611987,43.6767347256366
18920,D13,-79.4289960037064,43.6978636733688
18921,D52,-79.3886197448954,43.6619794010832
18922,D42,-79.3011834028149,43.8047655390045
18923,D53,-79.3672744009691,43.6976586801636
18924,D55,-79.3079454473716,43.6883473224979
18925,D55,-79.3334047237371,43.6839224011041
18926,D13,-79.4120391398444,43.6867707216271
18927,D11,-79.4894167147542,43.6581967568519
18928,D55,-79.3536424719039,43.6659915094043
18929,D53,-79.3963931435091,43.7263400788835
18930,D55,-79.3018668572704,43.7058865933819
18931,D55,-79.3054780565706,43.7161394699624
18932,D55,-79.3164420456671,43.7101718793409
18933,D51,-79.3551090645081,43.655859294963
18934,D42,-79.3072975705534,43.7693409197721
18935,D55,-79.3451309228901,43.6942401054462
18936,D55,-79.3284375348176,43.6997144996472
18937,D41,-79.2873364685579,43.7015508099429
18938,D42,-79.1647644155773,43.7987703811074
18939,D41,-79.2629308781713,43.6912806380332
18940,D55,-79.2929702582171,43.690933822985
18941,D55,-79.3383787237931,43.688010504111
18942,D55,-79.3189260411585,43.6936865128491
18943,D14,-79.4291764242298,43.6314659747398
18944,D55,-79.3385696212563,43.6860413994443
18945,D12,-79.4898555420622,43.7084792491693
18946,D43,-79.2013633864511,43.7414764967122
18947,D23,-79.5606641789195,43.7336323650007
18948,D12,-79.5011537714915,43.6920798737804
18949,D55,-79.307120852104,43.700895401613
18950,D22,-79.493392439996,43.6042554038336
18951,D41,-79.3089805721442,43.7613920214996
18952,D22,-79.5072311186506,43.6253215855637
18953,D53,-79.3853024681205,43.7068958301936
18954,D22,-79.5340771032642,43.6114175023639
18955,D33,-79.3278154662547,43.7635600198758
18956,D22,-79.5054647249252,43.6213662805428
18957,D55,-79.3162556415723,43.6875696198188
18958,D55,-79.3365384294171,43.6962312044984
18959,D33,-79.3426209592064,43.7677637170764
18960,D12,-79.4964460445875,43.7189800464396
18961,D55,-79.3375585224145,43.6862608009411
18962,D23,-79.5555293680502,43.6925640898635
18963,D53,-79.3843420777173,43.6901371613023
18964,D43,-79.2372236340155,43.7208847960769
18965,D32,-79.4026124066986,43.764192388106
18966,D55,-79.2954246624921,43.704092300643
18967,D43,-79.1731935148769,43.7839898857256
18968,D55,-79.3164548428275,43.6942124118188
18969,D55,-79.3216747393261,43.6974635052951
18970,D13,-79.4086486403776,43.6756210209572
18971,D55,-79.3177381419505,43.6971175059871
18972,D11,-79.4533879192275,43.6633245266203
18973,D55,-79.3412023122461,43.6814516835141
18974,D43,-79.2327195515226,43.7311858879658
18975,D55,-79.3206515398967,43.6914429168904
18976,D11,-79.4306046231305,43.6474603939881
18977,D55,-79.3257445366129,43.6965958067822
18978,D43,-79.2424725194464,43.7652980892576
18979,D31,-79.4805038862618,43.7726883383378
18980,D33,-79.3408630535396,43.7547858131904
18981,D12,-79.4624546171991,43.6735680347992
18982,D22,-79.4856503112751,43.6311353965558
18983,D13,-79.4331225271839,43.676265521411
18984,D32,-79.3945597551615,43.7338955799949
18985,D55,-79.308260847394,43.6890452212735
18986,D13,-79.4240564319789,43.6753479220309
18987,D32,-79.4391833897267,43.7345543539104
18988,D55,-79.3545209012034,43.6843903756726
18989,D42,-79.2576910208799,43.7809158620943
18990,D55,-79.3284340348199,43.7035886918999
18991,D55,-79.3022746573127,43.7068289913612
18992,D41,-79.2804072838974,43.71579608812
18993,D11,-79.4816300160948,43.646586844796
18994,D55,-79.3420939256286,43.6950466055297
18995,D55,-79.3227435383296,43.6911765167333
18996,D53,-79.3949120638288,43.6901891451897
18997,D43,-79.2475341563967,43.746678176819
18998,D55,-79.3119864304137,43.6699245006387
18999,D55,-79.3446251063843,43.6806009757211
19000,D12,-79.4945012535411,43.7007826600042
19001,D43,-79.243188474575,43.7832266810861
19002,D13,-79.4334765911722,43.7040354641225
19003,D22,-79.5455268927758,43.6593253898202
19004,D43,-79.2379988386494,43.725490390003
19005,D55,-79.3490267999162,43.6802414680666
19006,D41,-79.3005801668042,43.7248676556551
19007,D22,-79.5571734769258,43.6493389123282
19008,D31,-79.5137401151086,43.7586694854787
19009,D12,-79.4975144428841,43.7092690471751
19010,D43,-79.1248861659159,43.7923819610072
19011,D11,-79.4975253057099,43.6634811440649
19012,D55,-79.3225238366387,43.6879319158728
19013,D53,-79.3985538519835,43.6795462290007
19014,D33,-79.3538022173088,43.7437910011672
19015,D55,-79.2846615584948,43.6823167391851
19016,D41,-79.2674422770935,43.6940881325855
19017,D22,-79.5399704904805,43.6100973022561
19018,D33,-79.3911066846001,43.7803295973324
19019,D55,-79.2931408641497,43.7022138059226
19020,D22,-79.5128207937628,43.6537947710838
19021,D14,-79.4158819344619,43.6704227162155
19022,D11,-79.4382125205946,43.6479991970629
19023,D55,-79.3058957508364,43.6946425127406
19024,D55,-79.3103679507866,43.7054722913768
19025,D33,-79.3555540343402,43.7866815243335
19026,D13,-79.4306491940579,43.7063229644593
19027,D32,-79.4209215958417,43.7520272859536
19028,D13,-79.4300202963789,43.7047386659348
19029,D42,-79.2949578796517,43.7727905271899
19030,D55,-79.3032588543247,43.699833404968
19031,D33,-79.3273393623641,43.7549865185681
19032,D31,-79.489941086745,43.7676040481045
19033,D55,-79.3534205864613,43.6756318441317
19034,D33,-79.3470856150143,43.737747307552
19035,D22,-79.5166804890954,43.6673064010916
19036,D41,-79.3016683705636,43.7326877444131
19037,D22,-79.5359852926772,43.6416861404566
19038,D55,-79.351694016877,43.6929549027926
19039,D32,-79.3919839147669,43.763084788106
19040,D11,-79.4725820165715,43.6462215301187
19041,D22,-79.5119014157768,43.6277523778085
19042,D55,-79.3246101335417,43.6857905133311
19043,D31,-79.4763603524049,43.7339444531939
19044,D43,-79.236284043598,43.7279157889576
19045,D55,-79.3255125367676,43.7058212884084
19046,D33,-79.3921983949384,43.7936171189376
19047,D55,-79.3234075148316,43.6677314755433
19048,D55,-79.3209306398222,43.6956698088825
19049,D11,-79.4956231075208,43.6636632468701
19050,D41,-79.2756095803574,43.7048875111132
19051,D22,-79.5481488871099,43.6468379249101
19052,D22,-79.5526237465581,43.6021377886856
19053,D55,-79.338477928124,43.6938554084685
19054,D55,-79.3392046194785,43.6850602964774
19055,D53,-79.3623249009741,43.7169754535864
19056,D22,-79.5258681973389,43.599863982288
19057,D22,-79.5027788112871,43.6297311224806
19058,D42,-79.1800161721158,43.8531638931327
19059,D22,-79.5708174026471,43.6618137444565
19060,D33,-79.3897075830331,43.7823929991677
19061,D22,-79.5176009994673,43.6424668104338
19062,D51,-79.3579098640503,43.6606119998313
19063,D55,-79.3042187506595,43.6907575196246
19064,D13,-79.4258589302266,43.6764184205945
19065,D13,-79.41814643064,43.6875808091456
19066,D53,-79.3826706600613,43.678453526943
19067,D12,-79.4888395959567,43.6794475104912
19068,D22,-79.5735951028939,43.6600759444707
19069,D13,-79.4323284928251,43.7043055646847
19070,D55,-79.2991712631087,43.7163818735661
19071,D22,-79.5378394871018,43.6682013523696
19072,D23,-79.5440928745636,43.6913564858248
19073,D23,-79.5249645801053,43.6865628910681
19074,D42,-79.1829705381381,43.8358064719195
19075,D22,-79.5496034862699,43.6434086160424
19076,D53,-79.405604440818,43.6975038128889
19077,D13,-79.4303148186122,43.6848893000985
19078,D53,-79.4155974181737,43.7222517701354
19079,D22,-79.5771495969532,43.6544974404721
19080,D23,-79.5958911711712,43.7520251643675
19081,D53,-79.4112343243069,43.7231990718641
19082,D55,-79.3255152367658,43.6985913028676
19083,D13,-79.4641025513065,43.7085872547147
19084,D55,-79.3021264578795,43.7082330886024
19085,D22,-79.5204043988308,43.6434216051405
19086,D31,-79.5198864416428,43.7246118444436
19087,D22,-79.5097928053354,43.6363327195221
19088,D55,-79.2997420536101,43.6906561210981
19089,D11,-79.4324124225279,43.6466741938045
19090,D55,-79.3161735459356,43.7135533715403
19091,D53,-79.4164717190554,43.7050212815814
19092,D33,-79.3328973647631,43.7740998193921
19093,D53,-79.3792539808615,43.6883183622937
19094,D55,-79.3292864342517,43.6919082149768
19095,D22,-79.5739627062904,43.6608766485236
19096,D13,-79.4324048938036,43.7031100654308
19097,D55,-79.3512181172456,43.6930491031743
19098,D43,-79.2046589692174,43.7932313934364
19099,D33,-79.3714229151107,43.7865850152545
19100,D53,-79.3670635950151,43.7159665504721
19101,D22,-79.5491029938793,43.6657410194717
19102,D33,-79.3815550115977,43.7733616931605
19103,D12,-79.484058964481,43.6989317680778
19104,D22,-79.5184553913979,43.6575243658749
19105,D55,-79.3079307491731,43.693722313596
19106,D43,-79.1428137817487,43.794241455823
19107,D55,-79.3131168420765,43.6831295255659
19108,D13,-79.4623679486226,43.7089510546734
19109,D42,-79.2282355174898,43.8345897062445
19110,D31,-79.5109665255787,43.7776673939513
19111,D11,-79.4952979055674,43.6564730355119
19112,D12,-79.5270320391318,43.7068037455197
19113,D33,-79.3462314561933,43.7723983152669
19114,D51,-79.3631467650268,43.6685760102932
19115,D55,-79.297084755962,43.6922087197968
19116,D43,-79.2142550813401,43.7410214883673
19117,D32,-79.4164043300668,43.7970294135632
19118,D43,-79.2119860555753,43.7686106041773
19119,D22,-79.5591227811116,43.6539015190573
19120,D55,-79.3281758297118,43.6850165088544
19121,D32,-79.4059109314158,43.7251226732869
19122,D42,-79.3193401698235,43.7741864216352
19123,D43,-79.1873987761544,43.7921933946611
19124,D32,-79.4507162800467,43.765634677167
19125,D55,-79.3499027179762,43.6923191051824
19126,D42,-79.20635039962,43.8185471511931
19127,D31,-79.4945446124659,43.7814635800086
19128,D12,-79.4959269445132,43.7192911464395
19129,D22,-79.5164792993089,43.6427044151556
19130,D22,-79.5038175027387,43.6383255489151
19131,D23,-79.5381774822679,43.684573080213
19132,D31,-79.5017745588018,43.7316814763307
19133,D55,-79.3502164083147,43.6861741871918
19134,D43,-79.1992925930958,43.747587894033
19135,D55,-79.3085368492061,43.6951179111077
19136,D55,-79.3001827633224,43.7187864680825
19137,D55,-79.3010148572009,43.7039740974909
19138,D55,-79.3048781563582,43.7103538830498
19139,D33,-79.3791033579759,43.7973002719751
19140,D12,-79.4948612822529,43.6871478864795
19141,D41,-79.3060939719369,43.7637533211557
19142,D13,-79.4341512914693,43.7027079646231
19143,D55,-79.355668799658,43.684154873352
19144,D53,-79.4150147266769,43.6962750958435
19145,D22,-79.5728241811886,43.6482028180959
19146,D55,-79.3089322456051,43.6850215274852
19147,D33,-79.3272719625682,43.7553041186285
19148,D53,-79.3665076974801,43.7112946594355
19149,D53,-79.378528186188,43.6954049665365
19150,D51,-79.3694440519245,43.6478024869061
19151,D11,-79.4844278183653,43.6533066567096
19152,D14,-79.4094713382667,43.6717256166152
19153,D41,-79.2797586843914,43.7155641891766
19154,D42,-79.293438404453,43.795146199168
19155,D22,-79.5011321600026,43.596727967056
19156,D55,-79.3522377057992,43.6857620833157
19157,D32,-79.3837814934354,43.7460876876516
19158,D32,-79.485694793727,43.7824450632515
19159,D22,-79.5275595904534,43.6570739375057
19160,D32,-79.4185179972123,43.7458015865428
19161,D22,-79.5349719933509,43.641013442045
19162,D42,-79.3290733647668,43.7902341565919
19163,D55,-79.2896315511673,43.6714402366809
19164,D41,-79.2499497136238,43.7153561024053
19165,D23,-79.5464710494449,43.7002029711126
19166,D43,-79.1445480459392,43.7826485713086
19167,D12,-79.4609026136608,43.6763761238125
19168,D55,-79.3340571246756,43.685453502965
19169,D42,-79.1575393415398,43.8041653712479
19170,D23,-79.5397927775461,43.6895908835618
19171,D55,-79.2989701631953,43.7159035746568
19172,D33,-79.3296032635026,43.7862924389813
19173,D53,-79.393925047236,43.7268611810079
19174,D32,-79.4543404062855,43.7178808559101
19175,D22,-79.5298725330662,43.6075007953094
19176,D13,-79.4150166284988,43.6943212990961
19177,D13,-79.4403001133721,43.683072198759
19178,D51,-79.3627522655672,43.6686761106889
19179,D55,-79.3337427242082,43.6847106020297
19180,D55,-79.3042146489309,43.6855638274264
19181,D55,-79.3006363392202,43.6666255129854
19182,D53,-79.4167446165387,43.7220138696187
19183,D43,-79.1430997855384,43.7950104543306
19184,D55,-79.3047985507356,43.6921453172684
19185,D22,-79.5153030065783,43.6350897955894
19186,D31,-79.5330354359027,43.715493438083
19187,D53,-79.3902306631786,43.7019882317882
19188,D31,-79.5284970126116,43.7670048815683
19189,D53,-79.3836639616341,43.7269170944109
19190,D31,-79.5015954544683,43.7295147665694
19191,D11,-79.4286372237863,43.6422058880777
19192,D22,-79.4995279047259,43.6348576555412
19193,D55,-79.3059273472505,43.6839478298116
19194,D33,-79.3562879063953,43.7409905994257
19195,D55,-79.2938308639943,43.7038176022549
19196,D43,-79.2270512506593,43.7262871931209
19197,D31,-79.4881541477765,43.7323969503304
19198,D55,-79.305838251676,43.6970460087539
19199,D41,-79.2848965743521,43.7081991994109
19200,D41,-79.2983836634068,43.7145151778245
19201,D55,-79.3063256452859,43.6810932277552
19202,D31,-79.4779682508389,43.7336016518472
19203,D42,-79.300090696878,43.7927910883816
